"part.gender" "part.age.cat" "part.group.cat" "cont.group.cat" "cont.age.cat" "male_interact" "female_interact" "part.inf" "cont.inf"
"145.2" 0 0 "child" "adult" 45 0.223619325 0.303466342 2 1
"145.3" 0 0 "child" "adult" 45 0.223619325 0.303466342 3 1
"145.4" 0 0 "child" "adult" 45 0.223619325 0.303466342 4 1
"145.5" 0 0 "child" "adult" 45 0.223619325 0.303466342 5 1
"145.6" 0 0 "child" "adult" 45 0.223619325 0.303466342 1 2
"145.7" 0 0 "child" "adult" 45 0.223619325 0.303466342 2 2
"145.8" 0 0 "child" "adult" 45 0.223619325 0.303466342 3 2
"145.9" 0 0 "child" "adult" 45 0.223619325 0.303466342 4 2
"145.10" 0 0 "child" "adult" 45 0.223619325 0.303466342 5 2
"145.11" 0 0 "child" "adult" 45 0.223619325 0.303466342 1 3
"145.12" 0 0 "child" "adult" 45 0.223619325 0.303466342 2 3
"145.13" 0 0 "child" "adult" 45 0.223619325 0.303466342 3 3
"145.14" 0 0 "child" "adult" 45 0.223619325 0.303466342 4 3
"145.15" 0 0 "child" "adult" 45 0.223619325 0.303466342 5 3
"145.16" 0 0 "child" "adult" 45 0.223619325 0.303466342 1 4
"145.17" 0 0 "child" "adult" 45 0.223619325 0.303466342 2 4
"145.18" 0 0 "child" "adult" 45 0.223619325 0.303466342 3 4
"145.19" 0 0 "child" "adult" 45 0.223619325 0.303466342 4 4
"145.20" 0 0 "child" "adult" 45 0.223619325 0.303466342 5 4
"145.21" 0 0 "child" "adult" 45 0.223619325 0.303466342 1 5
"145.22" 0 0 "child" "adult" 45 0.223619325 0.303466342 2 5
"145.23" 0 0 "child" "adult" 45 0.223619325 0.303466342 3 5
"145.24" 0 0 "child" "adult" 45 0.223619325 0.303466342 4 5
"145.25" 0 0 "child" "adult" 45 0.223619325 0.303466342 5 5
"145.1" 1 0 "child" "adult" 45 0.231691789 0.295996015 1 1
"145.1.1" 1 0 "child" "adult" 45 0.231691789 0.295996015 2 1
"145.1.2" 1 0 "child" "adult" 45 0.231691789 0.295996015 3 1
"145.1.3" 1 0 "child" "adult" 45 0.231691789 0.295996015 4 1
"145.1.4" 1 0 "child" "adult" 45 0.231691789 0.295996015 5 1
"145.1.5" 1 0 "child" "adult" 45 0.231691789 0.295996015 1 2
"145.1.6" 1 0 "child" "adult" 45 0.231691789 0.295996015 2 2
"145.1.7" 1 0 "child" "adult" 45 0.231691789 0.295996015 3 2
"145.1.8" 1 0 "child" "adult" 45 0.231691789 0.295996015 4 2
"145.1.9" 1 0 "child" "adult" 45 0.231691789 0.295996015 5 2
"145.1.10" 1 0 "child" "adult" 45 0.231691789 0.295996015 1 3
"145.1.11" 1 0 "child" "adult" 45 0.231691789 0.295996015 2 3
"145.1.12" 1 0 "child" "adult" 45 0.231691789 0.295996015 3 3
"145.1.13" 1 0 "child" "adult" 45 0.231691789 0.295996015 4 3
"145.1.14" 1 0 "child" "adult" 45 0.231691789 0.295996015 5 3
"145.1.15" 1 0 "child" "adult" 45 0.231691789 0.295996015 1 4
"145.1.16" 1 0 "child" "adult" 45 0.231691789 0.295996015 2 4
"145.1.17" 1 0 "child" "adult" 45 0.231691789 0.295996015 3 4
"145.1.18" 1 0 "child" "adult" 45 0.231691789 0.295996015 4 4
"145.1.19" 1 0 "child" "adult" 45 0.231691789 0.295996015 5 4
"145.1.20" 1 0 "child" "adult" 45 0.231691789 0.295996015 1 5
"145.1.21" 1 0 "child" "adult" 45 0.231691789 0.295996015 2 5
"145.1.22" 1 0 "child" "adult" 45 0.231691789 0.295996015 3 5
"145.1.23" 1 0 "child" "adult" 45 0.231691789 0.295996015 4 5
"145.1.24" 1 0 "child" "adult" 45 0.231691789 0.295996015 5 5
"146" 0 5 "adult" "adult" 45 0.359179926 0.265320074 1 1
"146.2" 0 5 "adult" "adult" 45 0.359179926 0.265320074 2 1
"146.3" 0 5 "adult" "adult" 45 0.359179926 0.265320074 3 1
"146.4" 0 5 "adult" "adult" 45 0.359179926 0.265320074 4 1
"146.5" 0 5 "adult" "adult" 45 0.359179926 0.265320074 5 1
"146.6" 0 5 "adult" "adult" 45 0.359179926 0.265320074 1 2
"146.7" 0 5 "adult" "adult" 45 0.359179926 0.265320074 2 2
"146.8" 0 5 "adult" "adult" 45 0.359179926 0.265320074 3 2
"146.9" 0 5 "adult" "adult" 45 0.359179926 0.265320074 4 2
"146.10" 0 5 "adult" "adult" 45 0.359179926 0.265320074 5 2
"146.11" 0 5 "adult" "adult" 45 0.359179926 0.265320074 1 3
"146.12" 0 5 "adult" "adult" 45 0.359179926 0.265320074 2 3
"146.13" 0 5 "adult" "adult" 45 0.359179926 0.265320074 3 3
"146.14" 0 5 "adult" "adult" 45 0.359179926 0.265320074 4 3
"146.15" 0 5 "adult" "adult" 45 0.359179926 0.265320074 5 3
"146.16" 0 5 "adult" "adult" 45 0.359179926 0.265320074 1 4
"146.17" 0 5 "adult" "adult" 45 0.359179926 0.265320074 2 4
"146.18" 0 5 "adult" "adult" 45 0.359179926 0.265320074 3 4
"146.19" 0 5 "adult" "adult" 45 0.359179926 0.265320074 4 4
"146.20" 0 5 "adult" "adult" 45 0.359179926 0.265320074 5 4
"146.21" 0 5 "adult" "adult" 45 0.359179926 0.265320074 1 5
"146.22" 0 5 "adult" "adult" 45 0.359179926 0.265320074 2 5
"146.23" 0 5 "adult" "adult" 45 0.359179926 0.265320074 3 5
"146.24" 0 5 "adult" "adult" 45 0.359179926 0.265320074 4 5
"146.25" 0 5 "adult" "adult" 45 0.359179926 0.265320074 5 5
"146.1" 1 5 "adult" "adult" 45 0.258056515 0.366455976 1 1
"146.1.1" 1 5 "adult" "adult" 45 0.258056515 0.366455976 2 1
"146.1.2" 1 5 "adult" "adult" 45 0.258056515 0.366455976 3 1
"146.1.3" 1 5 "adult" "adult" 45 0.258056515 0.366455976 4 1
"146.1.4" 1 5 "adult" "adult" 45 0.258056515 0.366455976 5 1
"146.1.5" 1 5 "adult" "adult" 45 0.258056515 0.366455976 1 2
"146.1.6" 1 5 "adult" "adult" 45 0.258056515 0.366455976 2 2
"146.1.7" 1 5 "adult" "adult" 45 0.258056515 0.366455976 3 2
"146.1.8" 1 5 "adult" "adult" 45 0.258056515 0.366455976 4 2
"146.1.9" 1 5 "adult" "adult" 45 0.258056515 0.366455976 5 2
"146.1.10" 1 5 "adult" "adult" 45 0.258056515 0.366455976 1 3
"146.1.11" 1 5 "adult" "adult" 45 0.258056515 0.366455976 2 3
"146.1.12" 1 5 "adult" "adult" 45 0.258056515 0.366455976 3 3
"146.1.13" 1 5 "adult" "adult" 45 0.258056515 0.366455976 4 3
"146.1.14" 1 5 "adult" "adult" 45 0.258056515 0.366455976 5 3
"146.1.15" 1 5 "adult" "adult" 45 0.258056515 0.366455976 1 4
"146.1.16" 1 5 "adult" "adult" 45 0.258056515 0.366455976 2 4
"146.1.17" 1 5 "adult" "adult" 45 0.258056515 0.366455976 3 4
"146.1.18" 1 5 "adult" "adult" 45 0.258056515 0.366455976 4 4
"146.1.19" 1 5 "adult" "adult" 45 0.258056515 0.366455976 5 4
"146.1.20" 1 5 "adult" "adult" 45 0.258056515 0.366455976 1 5
"146.1.21" 1 5 "adult" "adult" 45 0.258056515 0.366455976 2 5
"146.1.22" 1 5 "adult" "adult" 45 0.258056515 0.366455976 3 5
"146.1.23" 1 5 "adult" "adult" 45 0.258056515 0.366455976 4 5
"146.1.24" 1 5 "adult" "adult" 45 0.258056515 0.366455976 5 5
"147" 0 10 "adult" "adult" 45 0.476828901 0.309068149 1 1
"147.2" 0 10 "adult" "adult" 45 0.476828901 0.309068149 2 1
"147.3" 0 10 "adult" "adult" 45 0.476828901 0.309068149 3 1
"147.4" 0 10 "adult" "adult" 45 0.476828901 0.309068149 4 1
"147.5" 0 10 "adult" "adult" 45 0.476828901 0.309068149 5 1
"147.6" 0 10 "adult" "adult" 45 0.476828901 0.309068149 1 2
"147.7" 0 10 "adult" "adult" 45 0.476828901 0.309068149 2 2
"147.8" 0 10 "adult" "adult" 45 0.476828901 0.309068149 3 2
"147.9" 0 10 "adult" "adult" 45 0.476828901 0.309068149 4 2
"147.10" 0 10 "adult" "adult" 45 0.476828901 0.309068149 5 2
"147.11" 0 10 "adult" "adult" 45 0.476828901 0.309068149 1 3
"147.12" 0 10 "adult" "adult" 45 0.476828901 0.309068149 2 3
"147.13" 0 10 "adult" "adult" 45 0.476828901 0.309068149 3 3
"147.14" 0 10 "adult" "adult" 45 0.476828901 0.309068149 4 3
"147.15" 0 10 "adult" "adult" 45 0.476828901 0.309068149 5 3
"147.16" 0 10 "adult" "adult" 45 0.476828901 0.309068149 1 4
"147.17" 0 10 "adult" "adult" 45 0.476828901 0.309068149 2 4
"147.18" 0 10 "adult" "adult" 45 0.476828901 0.309068149 3 4
"147.19" 0 10 "adult" "adult" 45 0.476828901 0.309068149 4 4
"147.20" 0 10 "adult" "adult" 45 0.476828901 0.309068149 5 4
"147.21" 0 10 "adult" "adult" 45 0.476828901 0.309068149 1 5
"147.22" 0 10 "adult" "adult" 45 0.476828901 0.309068149 2 5
"147.23" 0 10 "adult" "adult" 45 0.476828901 0.309068149 3 5
"147.24" 0 10 "adult" "adult" 45 0.476828901 0.309068149 4 5
"147.25" 0 10 "adult" "adult" 45 0.476828901 0.309068149 5 5
"147.1" 1 10 "adult" "adult" 45 0.363104936 0.420180517 1 1
"147.1.1" 1 10 "adult" "adult" 45 0.363104936 0.420180517 2 1
"147.1.2" 1 10 "adult" "adult" 45 0.363104936 0.420180517 3 1
"147.1.3" 1 10 "adult" "adult" 45 0.363104936 0.420180517 4 1
"147.1.4" 1 10 "adult" "adult" 45 0.363104936 0.420180517 5 1
"147.1.5" 1 10 "adult" "adult" 45 0.363104936 0.420180517 1 2
"147.1.6" 1 10 "adult" "adult" 45 0.363104936 0.420180517 2 2
"147.1.7" 1 10 "adult" "adult" 45 0.363104936 0.420180517 3 2
"147.1.8" 1 10 "adult" "adult" 45 0.363104936 0.420180517 4 2
"147.1.9" 1 10 "adult" "adult" 45 0.363104936 0.420180517 5 2
"147.1.10" 1 10 "adult" "adult" 45 0.363104936 0.420180517 1 3
"147.1.11" 1 10 "adult" "adult" 45 0.363104936 0.420180517 2 3
"147.1.12" 1 10 "adult" "adult" 45 0.363104936 0.420180517 3 3
"147.1.13" 1 10 "adult" "adult" 45 0.363104936 0.420180517 4 3
"147.1.14" 1 10 "adult" "adult" 45 0.363104936 0.420180517 5 3
"147.1.15" 1 10 "adult" "adult" 45 0.363104936 0.420180517 1 4
"147.1.16" 1 10 "adult" "adult" 45 0.363104936 0.420180517 2 4
"147.1.17" 1 10 "adult" "adult" 45 0.363104936 0.420180517 3 4
"147.1.18" 1 10 "adult" "adult" 45 0.363104936 0.420180517 4 4
"147.1.19" 1 10 "adult" "adult" 45 0.363104936 0.420180517 5 4
"147.1.20" 1 10 "adult" "adult" 45 0.363104936 0.420180517 1 5
"147.1.21" 1 10 "adult" "adult" 45 0.363104936 0.420180517 2 5
"147.1.22" 1 10 "adult" "adult" 45 0.363104936 0.420180517 3 5
"147.1.23" 1 10 "adult" "adult" 45 0.363104936 0.420180517 4 5
"147.1.24" 1 10 "adult" "adult" 45 0.363104936 0.420180517 5 5
"148" 0 15 "adult" "adult" 45 0.546468685 0.368961315 1 1
"148.2" 0 15 "adult" "adult" 45 0.546468685 0.368961315 2 1
"148.3" 0 15 "adult" "adult" 45 0.546468685 0.368961315 3 1
"148.4" 0 15 "adult" "adult" 45 0.546468685 0.368961315 4 1
"148.5" 0 15 "adult" "adult" 45 0.546468685 0.368961315 5 1
"148.6" 0 15 "adult" "adult" 45 0.546468685 0.368961315 1 2
"148.7" 0 15 "adult" "adult" 45 0.546468685 0.368961315 2 2
"148.8" 0 15 "adult" "adult" 45 0.546468685 0.368961315 3 2
"148.9" 0 15 "adult" "adult" 45 0.546468685 0.368961315 4 2
"148.10" 0 15 "adult" "adult" 45 0.546468685 0.368961315 5 2
"148.11" 0 15 "adult" "adult" 45 0.546468685 0.368961315 1 3
"148.12" 0 15 "adult" "adult" 45 0.546468685 0.368961315 2 3
"148.13" 0 15 "adult" "adult" 45 0.546468685 0.368961315 3 3
"148.14" 0 15 "adult" "adult" 45 0.546468685 0.368961315 4 3
"148.15" 0 15 "adult" "adult" 45 0.546468685 0.368961315 5 3
"148.16" 0 15 "adult" "adult" 45 0.546468685 0.368961315 1 4
"148.17" 0 15 "adult" "adult" 45 0.546468685 0.368961315 2 4
"148.18" 0 15 "adult" "adult" 45 0.546468685 0.368961315 3 4
"148.19" 0 15 "adult" "adult" 45 0.546468685 0.368961315 4 4
"148.20" 0 15 "adult" "adult" 45 0.546468685 0.368961315 5 4
"148.21" 0 15 "adult" "adult" 45 0.546468685 0.368961315 1 5
"148.22" 0 15 "adult" "adult" 45 0.546468685 0.368961315 2 5
"148.23" 0 15 "adult" "adult" 45 0.546468685 0.368961315 3 5
"148.24" 0 15 "adult" "adult" 45 0.546468685 0.368961315 4 5
"148.25" 0 15 "adult" "adult" 45 0.546468685 0.368961315 5 5
"148.1" 1 15 "adult" "adult" 45 0.481353233 0.434076767 1 1
"148.1.1" 1 15 "adult" "adult" 45 0.481353233 0.434076767 2 1
"148.1.2" 1 15 "adult" "adult" 45 0.481353233 0.434076767 3 1
"148.1.3" 1 15 "adult" "adult" 45 0.481353233 0.434076767 4 1
"148.1.4" 1 15 "adult" "adult" 45 0.481353233 0.434076767 5 1
"148.1.5" 1 15 "adult" "adult" 45 0.481353233 0.434076767 1 2
"148.1.6" 1 15 "adult" "adult" 45 0.481353233 0.434076767 2 2
"148.1.7" 1 15 "adult" "adult" 45 0.481353233 0.434076767 3 2
"148.1.8" 1 15 "adult" "adult" 45 0.481353233 0.434076767 4 2
"148.1.9" 1 15 "adult" "adult" 45 0.481353233 0.434076767 5 2
"148.1.10" 1 15 "adult" "adult" 45 0.481353233 0.434076767 1 3
"148.1.11" 1 15 "adult" "adult" 45 0.481353233 0.434076767 2 3
"148.1.12" 1 15 "adult" "adult" 45 0.481353233 0.434076767 3 3
"148.1.13" 1 15 "adult" "adult" 45 0.481353233 0.434076767 4 3
"148.1.14" 1 15 "adult" "adult" 45 0.481353233 0.434076767 5 3
"148.1.15" 1 15 "adult" "adult" 45 0.481353233 0.434076767 1 4
"148.1.16" 1 15 "adult" "adult" 45 0.481353233 0.434076767 2 4
"148.1.17" 1 15 "adult" "adult" 45 0.481353233 0.434076767 3 4
"148.1.18" 1 15 "adult" "adult" 45 0.481353233 0.434076767 4 4
"148.1.19" 1 15 "adult" "adult" 45 0.481353233 0.434076767 5 4
"148.1.20" 1 15 "adult" "adult" 45 0.481353233 0.434076767 1 5
"148.1.21" 1 15 "adult" "adult" 45 0.481353233 0.434076767 2 5
"148.1.22" 1 15 "adult" "adult" 45 0.481353233 0.434076767 3 5
"148.1.23" 1 15 "adult" "adult" 45 0.481353233 0.434076767 4 5
"148.1.24" 1 15 "adult" "adult" 45 0.481353233 0.434076767 5 5
"149" 0 20 "adult" "adult" 45 0.484222234 0.425217766 1 1
"149.2" 0 20 "adult" "adult" 45 0.484222234 0.425217766 2 1
"149.3" 0 20 "adult" "adult" 45 0.484222234 0.425217766 3 1
"149.4" 0 20 "adult" "adult" 45 0.484222234 0.425217766 4 1
"149.5" 0 20 "adult" "adult" 45 0.484222234 0.425217766 5 1
"149.6" 0 20 "adult" "adult" 45 0.484222234 0.425217766 1 2
"149.7" 0 20 "adult" "adult" 45 0.484222234 0.425217766 2 2
"149.8" 0 20 "adult" "adult" 45 0.484222234 0.425217766 3 2
"149.9" 0 20 "adult" "adult" 45 0.484222234 0.425217766 4 2
"149.10" 0 20 "adult" "adult" 45 0.484222234 0.425217766 5 2
"149.11" 0 20 "adult" "adult" 45 0.484222234 0.425217766 1 3
"149.12" 0 20 "adult" "adult" 45 0.484222234 0.425217766 2 3
"149.13" 0 20 "adult" "adult" 45 0.484222234 0.425217766 3 3
"149.14" 0 20 "adult" "adult" 45 0.484222234 0.425217766 4 3
"149.15" 0 20 "adult" "adult" 45 0.484222234 0.425217766 5 3
"149.16" 0 20 "adult" "adult" 45 0.484222234 0.425217766 1 4
"149.17" 0 20 "adult" "adult" 45 0.484222234 0.425217766 2 4
"149.18" 0 20 "adult" "adult" 45 0.484222234 0.425217766 3 4
"149.19" 0 20 "adult" "adult" 45 0.484222234 0.425217766 4 4
"149.20" 0 20 "adult" "adult" 45 0.484222234 0.425217766 5 4
"149.21" 0 20 "adult" "adult" 45 0.484222234 0.425217766 1 5
"149.22" 0 20 "adult" "adult" 45 0.484222234 0.425217766 2 5
"149.23" 0 20 "adult" "adult" 45 0.484222234 0.425217766 3 5
"149.24" 0 20 "adult" "adult" 45 0.484222234 0.425217766 4 5
"149.25" 0 20 "adult" "adult" 45 0.484222234 0.425217766 5 5
"149.1" 1 20 "adult" "adult" 45 0.40085114 0.50858886 1 1
"149.1.1" 1 20 "adult" "adult" 45 0.40085114 0.50858886 2 1
"149.1.2" 1 20 "adult" "adult" 45 0.40085114 0.50858886 3 1
"149.1.3" 1 20 "adult" "adult" 45 0.40085114 0.50858886 4 1
"149.1.4" 1 20 "adult" "adult" 45 0.40085114 0.50858886 5 1
"149.1.5" 1 20 "adult" "adult" 45 0.40085114 0.50858886 1 2
"149.1.6" 1 20 "adult" "adult" 45 0.40085114 0.50858886 2 2
"149.1.7" 1 20 "adult" "adult" 45 0.40085114 0.50858886 3 2
"149.1.8" 1 20 "adult" "adult" 45 0.40085114 0.50858886 4 2
"149.1.9" 1 20 "adult" "adult" 45 0.40085114 0.50858886 5 2
"149.1.10" 1 20 "adult" "adult" 45 0.40085114 0.50858886 1 3
"149.1.11" 1 20 "adult" "adult" 45 0.40085114 0.50858886 2 3
"149.1.12" 1 20 "adult" "adult" 45 0.40085114 0.50858886 3 3
"149.1.13" 1 20 "adult" "adult" 45 0.40085114 0.50858886 4 3
"149.1.14" 1 20 "adult" "adult" 45 0.40085114 0.50858886 5 3
"149.1.15" 1 20 "adult" "adult" 45 0.40085114 0.50858886 1 4
"149.1.16" 1 20 "adult" "adult" 45 0.40085114 0.50858886 2 4
"149.1.17" 1 20 "adult" "adult" 45 0.40085114 0.50858886 3 4
"149.1.18" 1 20 "adult" "adult" 45 0.40085114 0.50858886 4 4
"149.1.19" 1 20 "adult" "adult" 45 0.40085114 0.50858886 5 4
"149.1.20" 1 20 "adult" "adult" 45 0.40085114 0.50858886 1 5
"149.1.21" 1 20 "adult" "adult" 45 0.40085114 0.50858886 2 5
"149.1.22" 1 20 "adult" "adult" 45 0.40085114 0.50858886 3 5
"149.1.23" 1 20 "adult" "adult" 45 0.40085114 0.50858886 4 5
"149.1.24" 1 20 "adult" "adult" 45 0.40085114 0.50858886 5 5
"150" 0 25 "adult" "adult" 45 0.506922898 0.408687102 1 1
"150.2" 0 25 "adult" "adult" 45 0.506922898 0.408687102 2 1
"150.3" 0 25 "adult" "adult" 45 0.506922898 0.408687102 3 1
"150.4" 0 25 "adult" "adult" 45 0.506922898 0.408687102 4 1
"150.5" 0 25 "adult" "adult" 45 0.506922898 0.408687102 5 1
"150.6" 0 25 "adult" "adult" 45 0.506922898 0.408687102 1 2
"150.7" 0 25 "adult" "adult" 45 0.506922898 0.408687102 2 2
"150.8" 0 25 "adult" "adult" 45 0.506922898 0.408687102 3 2
"150.9" 0 25 "adult" "adult" 45 0.506922898 0.408687102 4 2
"150.10" 0 25 "adult" "adult" 45 0.506922898 0.408687102 5 2
"150.11" 0 25 "adult" "adult" 45 0.506922898 0.408687102 1 3
"150.12" 0 25 "adult" "adult" 45 0.506922898 0.408687102 2 3
"150.13" 0 25 "adult" "adult" 45 0.506922898 0.408687102 3 3
"150.14" 0 25 "adult" "adult" 45 0.506922898 0.408687102 4 3
"150.15" 0 25 "adult" "adult" 45 0.506922898 0.408687102 5 3
"150.16" 0 25 "adult" "adult" 45 0.506922898 0.408687102 1 4
"150.17" 0 25 "adult" "adult" 45 0.506922898 0.408687102 2 4
"150.18" 0 25 "adult" "adult" 45 0.506922898 0.408687102 3 4
"150.19" 0 25 "adult" "adult" 45 0.506922898 0.408687102 4 4
"150.20" 0 25 "adult" "adult" 45 0.506922898 0.408687102 5 4
"150.21" 0 25 "adult" "adult" 45 0.506922898 0.408687102 1 5
"150.22" 0 25 "adult" "adult" 45 0.506922898 0.408687102 2 5
"150.23" 0 25 "adult" "adult" 45 0.506922898 0.408687102 3 5
"150.24" 0 25 "adult" "adult" 45 0.506922898 0.408687102 4 5
"150.25" 0 25 "adult" "adult" 45 0.506922898 0.408687102 5 5
"150.1" 1 25 "adult" "adult" 45 0.430793589 0.484816411 1 1
"150.1.1" 1 25 "adult" "adult" 45 0.430793589 0.484816411 2 1
"150.1.2" 1 25 "adult" "adult" 45 0.430793589 0.484816411 3 1
"150.1.3" 1 25 "adult" "adult" 45 0.430793589 0.484816411 4 1
"150.1.4" 1 25 "adult" "adult" 45 0.430793589 0.484816411 5 1
"150.1.5" 1 25 "adult" "adult" 45 0.430793589 0.484816411 1 2
"150.1.6" 1 25 "adult" "adult" 45 0.430793589 0.484816411 2 2
"150.1.7" 1 25 "adult" "adult" 45 0.430793589 0.484816411 3 2
"150.1.8" 1 25 "adult" "adult" 45 0.430793589 0.484816411 4 2
"150.1.9" 1 25 "adult" "adult" 45 0.430793589 0.484816411 5 2
"150.1.10" 1 25 "adult" "adult" 45 0.430793589 0.484816411 1 3
"150.1.11" 1 25 "adult" "adult" 45 0.430793589 0.484816411 2 3
"150.1.12" 1 25 "adult" "adult" 45 0.430793589 0.484816411 3 3
"150.1.13" 1 25 "adult" "adult" 45 0.430793589 0.484816411 4 3
"150.1.14" 1 25 "adult" "adult" 45 0.430793589 0.484816411 5 3
"150.1.15" 1 25 "adult" "adult" 45 0.430793589 0.484816411 1 4
"150.1.16" 1 25 "adult" "adult" 45 0.430793589 0.484816411 2 4
"150.1.17" 1 25 "adult" "adult" 45 0.430793589 0.484816411 3 4
"150.1.18" 1 25 "adult" "adult" 45 0.430793589 0.484816411 4 4
"150.1.19" 1 25 "adult" "adult" 45 0.430793589 0.484816411 5 4
"150.1.20" 1 25 "adult" "adult" 45 0.430793589 0.484816411 1 5
"150.1.21" 1 25 "adult" "adult" 45 0.430793589 0.484816411 2 5
"150.1.22" 1 25 "adult" "adult" 45 0.430793589 0.484816411 3 5
"150.1.23" 1 25 "adult" "adult" 45 0.430793589 0.484816411 4 5
"150.1.24" 1 25 "adult" "adult" 45 0.430793589 0.484816411 5 5
"151" 0 30 "adult" "adult" 45 0.510083277 0.429116723 1 1
"151.2" 0 30 "adult" "adult" 45 0.510083277 0.429116723 2 1
"151.3" 0 30 "adult" "adult" 45 0.510083277 0.429116723 3 1
"151.4" 0 30 "adult" "adult" 45 0.510083277 0.429116723 4 1
"151.5" 0 30 "adult" "adult" 45 0.510083277 0.429116723 5 1
"151.6" 0 30 "adult" "adult" 45 0.510083277 0.429116723 1 2
"151.7" 0 30 "adult" "adult" 45 0.510083277 0.429116723 2 2
"151.8" 0 30 "adult" "adult" 45 0.510083277 0.429116723 3 2
"151.9" 0 30 "adult" "adult" 45 0.510083277 0.429116723 4 2
"151.10" 0 30 "adult" "adult" 45 0.510083277 0.429116723 5 2
"151.11" 0 30 "adult" "adult" 45 0.510083277 0.429116723 1 3
"151.12" 0 30 "adult" "adult" 45 0.510083277 0.429116723 2 3
"151.13" 0 30 "adult" "adult" 45 0.510083277 0.429116723 3 3
"151.14" 0 30 "adult" "adult" 45 0.510083277 0.429116723 4 3
"151.15" 0 30 "adult" "adult" 45 0.510083277 0.429116723 5 3
"151.16" 0 30 "adult" "adult" 45 0.510083277 0.429116723 1 4
"151.17" 0 30 "adult" "adult" 45 0.510083277 0.429116723 2 4
"151.18" 0 30 "adult" "adult" 45 0.510083277 0.429116723 3 4
"151.19" 0 30 "adult" "adult" 45 0.510083277 0.429116723 4 4
"151.20" 0 30 "adult" "adult" 45 0.510083277 0.429116723 5 4
"151.21" 0 30 "adult" "adult" 45 0.510083277 0.429116723 1 5
"151.22" 0 30 "adult" "adult" 45 0.510083277 0.429116723 2 5
"151.23" 0 30 "adult" "adult" 45 0.510083277 0.429116723 3 5
"151.24" 0 30 "adult" "adult" 45 0.510083277 0.429116723 4 5
"151.25" 0 30 "adult" "adult" 45 0.510083277 0.429116723 5 5
"151.1" 1 30 "adult" "adult" 45 0.493844509 0.445355491 1 1
"151.1.1" 1 30 "adult" "adult" 45 0.493844509 0.445355491 2 1
"151.1.2" 1 30 "adult" "adult" 45 0.493844509 0.445355491 3 1
"151.1.3" 1 30 "adult" "adult" 45 0.493844509 0.445355491 4 1
"151.1.4" 1 30 "adult" "adult" 45 0.493844509 0.445355491 5 1
"151.1.5" 1 30 "adult" "adult" 45 0.493844509 0.445355491 1 2
"151.1.6" 1 30 "adult" "adult" 45 0.493844509 0.445355491 2 2
"151.1.7" 1 30 "adult" "adult" 45 0.493844509 0.445355491 3 2
"151.1.8" 1 30 "adult" "adult" 45 0.493844509 0.445355491 4 2
"151.1.9" 1 30 "adult" "adult" 45 0.493844509 0.445355491 5 2
"151.1.10" 1 30 "adult" "adult" 45 0.493844509 0.445355491 1 3
"151.1.11" 1 30 "adult" "adult" 45 0.493844509 0.445355491 2 3
"151.1.12" 1 30 "adult" "adult" 45 0.493844509 0.445355491 3 3
"151.1.13" 1 30 "adult" "adult" 45 0.493844509 0.445355491 4 3
"151.1.14" 1 30 "adult" "adult" 45 0.493844509 0.445355491 5 3
"151.1.15" 1 30 "adult" "adult" 45 0.493844509 0.445355491 1 4
"151.1.16" 1 30 "adult" "adult" 45 0.493844509 0.445355491 2 4
"151.1.17" 1 30 "adult" "adult" 45 0.493844509 0.445355491 3 4
"151.1.18" 1 30 "adult" "adult" 45 0.493844509 0.445355491 4 4
"151.1.19" 1 30 "adult" "adult" 45 0.493844509 0.445355491 5 4
"151.1.20" 1 30 "adult" "adult" 45 0.493844509 0.445355491 1 5
"151.1.21" 1 30 "adult" "adult" 45 0.493844509 0.445355491 2 5
"151.1.22" 1 30 "adult" "adult" 45 0.493844509 0.445355491 3 5
"151.1.23" 1 30 "adult" "adult" 45 0.493844509 0.445355491 4 5
"151.1.24" 1 30 "adult" "adult" 45 0.493844509 0.445355491 5 5
"152" 0 35 "adult" "adult" 45 0.626884699 0.514335301 1 1
"152.2" 0 35 "adult" "adult" 45 0.626884699 0.514335301 2 1
"152.3" 0 35 "adult" "adult" 45 0.626884699 0.514335301 3 1
"152.4" 0 35 "adult" "adult" 45 0.626884699 0.514335301 4 1
"152.5" 0 35 "adult" "adult" 45 0.626884699 0.514335301 5 1
"152.6" 0 35 "adult" "adult" 45 0.626884699 0.514335301 1 2
"152.7" 0 35 "adult" "adult" 45 0.626884699 0.514335301 2 2
"152.8" 0 35 "adult" "adult" 45 0.626884699 0.514335301 3 2
